,Unnamed: 0,Unnamed: 0.1,date,high,low,open,close,volume,adjclose,formatted_date,Ticker,Company,compound,predictclose_15,realclose_15
894.0,1951,1951,1615473000,49.08000183105469,48.22999954223633,48.5099983215332,48.79999923706055,21976600,47.79428863525391,2021-03-11,CSCO,Cisco,0,48.3564,51.97999954223633
895.0,1952,1952,1615559400,48.9900016784668,48.470001220703125,48.810001373291016,48.81999969482422,15196500,47.81387710571289,2021-03-12,CSCO,Cisco,0,48.75607,52.40999984741211
896.0,1953,1953,1615815000,49.43999862670898,48.900001525878906,48.900001525878906,49.40999984741211,15523600,48.391719818115234,2021-03-15,CSCO,Cisco,0,49.111134,52.02999877929688
897.0,1954,1954,1615901400,49.7400016784668,49.18999862670898,49.18999862670898,49.66999816894531,17282300,48.6463623046875,2021-03-16,CSCO,Cisco,0,49.42198,51.77000045776367
898.0,1955,1955,1615987800,49.61000061035156,48.88999938964844,49.61000061035156,49.41999816894531,18326900,48.40151596069336,2021-03-17,CSCO,Cisco,0,49.659943,51.90999984741211
899.0,1956,1956,1616074200,49.56999969482422,48.52000045776367,48.52000045776367,48.79999923706055,18416900,47.79428863525391,2021-03-18,CSCO,Cisco,0,49.707016,52.09000015258789
900.0,1957,1957,1616160600,49.220001220703125,48.31999969482422,48.709999084472656,48.97999954223633,65366800,47.970584869384766,2021-03-19,CSCO,Cisco,0,49.697105,51.56999969482422
901.0,1958,1958,1616419800,50.380001068115234,48.93999862670898,48.93999862670898,50.29999923706055,28813900,49.26337814331055,2021-03-22,CSCO,Cisco,0,49.790257,51.65999984741211
902.0,1959,1959,1616506200,50.68000030517578,49.900001525878906,50.02000045776367,50.0099983215332,28328200,48.97935485839844,2021-03-23,CSCO,Cisco,0,49.945652,51.369998931884766
903.0,1960,1960,1616592600,50.45000076293945,49.619998931884766,49.93999862670898,49.650001525878906,26444700,48.62677383422852,2021-03-24,CSCO,Cisco,0,50.06318,51.63999938964844
904.0,1961,1961,1616679000,51.400001525878906,50.290000915527344,50.58000183105469,50.5099983215332,34537700,49.469051361083984,2021-03-25,CSCO,Cisco,0,50.257847,52.79999923706055
905.0,1962,1962,1616765400,52.63999938964844,50.560001373291016,50.59999847412109,52.56999969482422,31997000,51.48659896850586,2021-03-26,CSCO,Cisco,0,50.629498,52.84999847412109
906.0,1963,1963,1617024600,52.93999862670898,52.27999877929688,52.400001525878906,52.52000045776367,25032800,51.43762969970703,2021-03-29,CSCO,Cisco,0,51.111866,51.790000915527344
907.0,1964,1964,1617111000,52.290000915527344,51.18000030517578,52.11000061035156,51.77000045776367,22465100,50.70308303833008,2021-03-30,CSCO,Cisco,0,51.467422,51.93000030517578
908.0,1965,1965,1617197400,52.04999923706055,51.54999923706055,51.83000183105469,51.709999084472656,22212400,50.644317626953125,2021-03-31,CSCO,Cisco,0,51.68868,51.5
909.0,1966,1966,1617283800,52.06999969482422,51.34999847412109,51.75,51.97999954223633,17896200,50.90875625610352,2021-04-01,CSCO,Cisco,0,51.83331,51.90999984741211
910.0,1967,1967,1617629400,52.91999816894531,51.630001068115234,51.630001068115234,52.40999984741211,19860900,51.69788360595703,2021-04-05,CSCO,Cisco,0,51.95052,51.63999938964844
911.0,1968,1968,1617715800,52.220001220703125,51.77999877929688,51.97999954223633,52.02999877929688,15126100,51.32304763793945,2021-04-06,CSCO,Cisco,0,52.02271,51.369998931884766
912.0,1969,1969,1617802200,52.13999938964844,51.58000183105469,52.0099983215332,51.77000045776367,15783600,51.06658172607422,2021-04-07,CSCO,Cisco,0,52.042492,51.11000061035156
913.0,1970,1970,1617888600,52.0,51.45000076293945,51.93999862670898,51.90999984741211,15111300,51.204681396484375,2021-04-08,CSCO,Cisco,0,52.045773,51.459999084472656
914.0,1971,1971,1617975000,52.150001525878906,51.68000030517578,51.83000183105469,52.09000015258789,13135800,51.382232666015625,2021-04-09,CSCO,Cisco,0,52.051292,50.90999984741211
915.0,1972,1972,1618234200,52.15999984741211,51.470001220703125,52.06999969482422,51.56999969482422,16441700,50.86930084228516,2021-04-12,CSCO,Cisco,0,52.025806,51.16999816894531
916.0,1973,1973,1618320600,51.880001068115234,51.34000015258789,51.63999938964844,51.65999984741211,13353200,50.95807266235352,2021-04-13,CSCO,Cisco,0,51.97615,50.709999084472656
917.0,1974,1974,1618407000,51.68000030517578,51.13999938964844,51.5099983215332,51.369998931884766,15376600,50.67201614379883,2021-04-14,CSCO,Cisco,0,51.894238,51.130001068115234
918.0,1975,1975,1618493400,51.93999862670898,51.369998931884766,51.7599983215332,51.63999938964844,17869800,50.93834686279297,2021-04-15,CSCO,Cisco,0,51.854378,52.43999862670898
919.0,1976,1976,1618579800,53.18000030517578,52.2599983215332,52.45000076293945,52.79999923706055,28327900,52.08258438110352,2021-04-16,CSCO,Cisco,0,51.98145,53.43000030517578
920.0,1977,1977,1618839000,52.959999084472656,52.4900016784668,52.52999877929688,52.84999847412109,20245600,52.13190460205078,2021-04-19,CSCO,Cisco,0,52.160667,53.15999984741211
921.0,1978,1978,1618925400,52.790000915527344,51.59999847412109,52.59000015258789,51.790000915527344,21257500,51.08631134033203,2021-04-20,CSCO,Cisco,0,52.24181,52.83000183105469
922.0,1979,1979,1619011800,52.06999969482422,51.47999954223633,51.84000015258789,51.93000030517578,14015500,51.22440719604492,2021-04-21,CSCO,Cisco,0,52.239716,51.59999847412109
923.0,1980,1980,1619098200,52.09000015258789,51.380001068115234,51.810001373291016,51.5,15564800,50.80025100708008,2021-04-22,CSCO,Cisco,0,52.165157,52.4900016784668
924.0,1981,1981,1619184600,52.130001068115234,51.18000030517578,51.5,51.90999984741211,14016800,51.204681396484375,2021-04-23,CSCO,Cisco,0,52.09303,52.900001525878906
925.0,1982,1982,1619443800,51.77000045776367,51.5,51.650001525878906,51.63999938964844,13778200,50.93834686279297,2021-04-26,CSCO,Cisco,0,52.019726,52.93999862670898
926.0,1983,1983,1619530200,51.66999816894531,51.34999847412109,51.58000183105469,51.369998931884766,13601000,50.67201614379883,2021-04-27,CSCO,Cisco,0,51.93203,52.93000030517578
927.0,1984,1984,1619616600,51.77000045776367,50.91999816894531,51.560001373291016,51.11000061035156,14984000,50.4155502319336,2021-04-28,CSCO,Cisco,0,51.830738,52.470001220703125
928.0,1985,1985,1619703000,51.59999847412109,50.97999954223633,51.18000030517578,51.459999084472656,13916600,50.76079177856445,2021-04-29,CSCO,Cisco,0,51.75094,52.84999847412109
929.0,1986,1986,1619789400,51.22999954223633,50.40999984741211,51.220001220703125,50.90999984741211,19930200,50.21826553344727,2021-04-30,CSCO,Cisco,0,51.64893,52.43000030517578
930.0,1987,1987,1620048600,51.400001525878906,50.810001373291016,51.209999084472656,51.16999816894531,13465900,50.4747314453125,2021-05-03,CSCO,Cisco,0,51.580124,53.38999938964844
931.0,1988,1988,1620135000,51.22999954223633,50.29999923706055,51.11000061035156,50.709999084472656,18164800,50.0209846496582,2021-05-04,CSCO,Cisco,0,51.489674,53.310001373291016
932.0,1989,1989,1620221400,51.25,50.68000030517578,50.9900016784668,51.130001068115234,16205300,50.435279846191406,2021-05-05,CSCO,Cisco,0,51.438286,52.90999984741211
933.0,1990,1990,1620307800,52.709999084472656,50.95000076293945,51.06999969482422,52.43999862670898,27106800,51.72747421264648,2021-05-06,CSCO,Cisco,0,51.53251,52.91999816894531
934.0,1991,1991,1620394200,53.68000030517578,52.220001220703125,52.47999954223633,53.43000030517578,24146000,52.70402526855469,2021-05-07,CSCO,Cisco,0,51.841537,52.900001525878906
935.0,1992,1992,1620653400,54.13999938964844,53.15999984741211,53.970001220703125,53.15999984741211,23845600,52.43769454956055,2021-05-10,CSCO,Cisco,0,52.244564,52.619998931884766
936.0,1993,1993,1620739800,53.11000061035156,52.11000061035156,53.09999847412109,52.83000183105469,20220900,52.11217880249024,2021-05-11,CSCO,Cisco,0,52.527615,52.959999084472656
937.0,1994,1994,1620826200,52.43000030517578,51.470001220703125,52.18000030517578,51.59999847412109,22123300,50.898887634277344,2021-05-12,CSCO,Cisco,0,52.54894,53.33000183105469
938.0,1995,1995,1620912600,52.810001373291016,51.880001068115234,52.11000061035156,52.4900016784668,15864000,51.776798248291016,2021-05-13,CSCO,Cisco,0,52.53918,54.06999969482422
939.0,1996,1996,1620999000,53.220001220703125,52.59999847412109,52.93000030517578,52.900001525878906,14789400,52.18122863769531,2021-05-14,CSCO,Cisco,0,52.59656,53.91999816894531
940.0,1997,1997,1621258200,53.150001525878906,52.68000030517578,52.7599983215332,52.93999862670898,15731000,52.22068405151367,2021-05-17,CSCO,Cisco,0,52.659626,54.130001068115234
941.0,1998,1998,1621344600,53.34000015258789,52.7400016784668,52.79999923706055,52.93000030517578,20177200,52.210819244384766,2021-05-18,CSCO,Cisco,0,52.7175,54.02000045776367
942.0,1999,1999,1621431000,52.65999984741211,51.86000061035156,51.880001068115234,52.470001220703125,29187900,51.75707244873047,2021-05-19,CSCO,Cisco,0,52.66817,55.02999877929688
943.0,2000,2000,1621517400,52.970001220703125,50.09999847412109,50.40999984741211,52.84999847412109,48830800,52.13190460205078,2021-05-20,CSCO,Cisco,0,52.539845,54.77000045776367
944.0,2001,2001,1621603800,52.93000030517578,52.2400016784668,52.77000045776367,52.43000030517578,24468400,51.71761322021485,2021-05-21,CSCO,Cisco,0,52.51154,54.16999816894531
945.0,2002,2002,1621863000,53.77000045776367,52.790000915527344,52.959999084472656,53.38999938964844,21128900,52.66456604003906,2021-05-24,CSCO,Cisco,0,52.616608,53.790000915527344
946.0,2003,2003,1621949400,53.58000183105469,53.13999938964844,53.369998931884766,53.310001373291016,20657200,52.58565902709961,2021-05-25,CSCO,Cisco,0,52.771976,53.470001220703125
947.0,2004,2004,1622035800,53.61000061035156,52.81999969482422,53.34999847412109,52.90999984741211,18671200,52.19109344482422,2021-05-26,CSCO,Cisco,0,52.88249,53.130001068115234
948.0,2005,2005,1622122200,53.34999847412109,52.58000183105469,52.93000030517578,52.91999816894531,56216100,52.20095443725586,2021-05-27,CSCO,Cisco,0,52.931164,52.06999969482422
949.0,2006,2006,1622208600,53.220001220703125,52.84000015258789,53.18000030517578,52.900001525878906,14863500,52.18122863769531,2021-05-28,CSCO,Cisco,0,52.958996,53.18000030517578
950.0,2007,2007,1622554200,53.31999969482422,52.43000030517578,52.959999084472656,52.619998931884766,15741700,51.905033111572266,2021-06-01,CSCO,Cisco,0,52.932117,53.2599983215332
951.0,2008,2008,1622640600,52.9900016784668,52.400001525878906,52.650001525878906,52.959999084472656,14529300,52.24041366577149,2021-06-02,CSCO,Cisco,0,52.900932,52.7599983215332
952.0,2009,2009,1622727000,53.560001373291016,52.619998931884766,52.79999923706055,53.33000183105469,17593100,52.60538864135742,2021-06-03,CSCO,Cisco,0,52.9161,52.77999877929688
953.0,2010,2010,1622813400,54.16999816894531,53.43999862670898,53.43999862670898,54.06999969482422,11676700,53.3353271484375,2021-06-04,CSCO,Cisco,0,53.052315,53.060001373291016
954.0,2011,2011,1623072600,54.43999862670898,53.790000915527344,54.31999969482422,53.91999816894531,14899800,53.1873664855957,2021-06-07,CSCO,Cisco,0,53.249706,52.959999084472656
955.0,2012,2012,1623159000,54.38999938964844,53.88999938964844,53.970001220703125,54.130001068115234,15329700,53.39451599121094,2021-06-08,CSCO,Cisco,0,53.432587,52.90999984741211
956.0,2013,2013,1623245400,54.41999816894531,53.93999862670898,54.18000030517578,54.02000045776367,14860900,53.2860107421875,2021-06-09,CSCO,Cisco,0,53.580692,53.0
957.0,2014,2014,1623331800,55.08000183105469,54.27000045776367,54.43000030517578,55.02999877929688,22183500,54.28228759765625,2021-06-10,CSCO,Cisco,0,53.794006,53.43999862670898
958.0,2015,2015,1623418200,55.34999847412109,54.540000915527344,55.18999862670898,54.77000045776367,17134000,54.02581787109375,2021-06-11,CSCO,Cisco,0,54.012814,53.540000915527344
959.0,2016,2016,1623677400,54.52999877929688,53.52999877929688,54.38999938964844,54.16999816894531,15131400,53.43396759033203,2021-06-14,CSCO,Cisco,0,54.088566,52.97999954223633
960.0,2017,2017,1623763800,54.31999969482422,53.72999954223633,54.22999954223633,53.790000915527344,12542600,53.05913543701172,2021-06-15,CSCO,Cisco,0,54.053783,53.2599983215332
961.0,2018,2018,1623850200,53.91999816894531,53.130001068115234,53.84999847412109,53.470001220703125,15477900,52.74348449707031,2021-06-16,CSCO,Cisco,0,53.927784,53.2599983215332
962.0,2019,2019,1623936600,53.54999923706055,53.0099983215332,53.40999984741211,53.130001068115234,18288400,52.40810394287109,2021-06-17,CSCO,Cisco,0,53.731537,53.7400016784668
963.0,2020,2020,1624023000,52.84000015258789,51.880001068115234,52.810001373291016,52.06999969482422,35758300,51.36250305175781,2021-06-18,CSCO,Cisco,0,53.413364,53.22999954223633
964.0,2021,2021,1624282200,53.40999984741211,52.290000915527344,52.369998931884766,53.18000030517578,17682200,52.45742416381836,2021-06-21,CSCO,Cisco,0,53.182076,53.31999969482422
965.0,2022,2022,1624368600,53.36000061035156,52.810001373291016,53.29999923706055,53.2599983215332,16451200,52.53633499145508,2021-06-22,CSCO,Cisco,0,53.08816,54.09000015258789
966.0,2023,2023,1624455000,53.290000915527344,52.59000015258789,53.27000045776367,52.7599983215332,14749800,52.04312896728516,2021-06-23,CSCO,Cisco,0,53.01937,53.650001525878906
967.0,2024,2024,1624541400,53.04999923706055,52.61000061035156,52.93999862670898,52.77999877929688,13974300,52.0628547668457,2021-06-24,CSCO,Cisco,0,52.959606,53.70000076293945
968.0,2025,2025,1624627800,53.20000076293945,52.650001525878906,52.77000045776367,53.060001373291016,16682700,52.339054107666016,2021-06-25,CSCO,Cisco,0,52.931507,53.060001373291016
969.0,2026,2026,1624887000,53.290000915527344,52.91999816894531,53.15999984741211,52.959999084472656,14008700,52.24041366577149,2021-06-28,CSCO,Cisco,0,52.936558,53.58000183105469
970.0,2027,2027,1624973400,53.18999862670898,52.77000045776367,52.88999938964844,52.90999984741211,10926100,52.19109344482422,2021-06-29,CSCO,Cisco,0,52.933098,53.880001068115234
971.0,2028,2028,1625059800,53.06999969482422,52.619998931884766,52.95000076293945,53.0,15826400,52.27986526489258,2021-06-30,CSCO,Cisco,0,52.94036,54.540000915527344
972.0,2029,2029,1625146200,53.59999847412109,53.0,53.04999923706055,53.43999862670898,15074800,52.71388626098633,2021-07-01,CSCO,Cisco,0,52.995697,55.22999954223633
973.0,2030,2030,1625232600,53.619998931884766,52.84000015258789,53.18999862670898,53.540000915527344,15066000,53.18073654174805,2021-07-02,CSCO,Cisco,0,53.077072,55.470001220703125
974.0,2031,2031,1625578200,53.36000061035156,52.34000015258789,53.220001220703125,52.97999954223633,19394500,52.62449645996094,2021-07-06,CSCO,Cisco,0,53.10592,55.27999877929688
975.0,2032,2032,1625664600,53.29999923706055,52.66999816894531,53.06999969482422,53.2599983215332,14411600,52.90261459350586,2021-07-07,CSCO,Cisco,0,53.125717,54.77000045776367
976.0,2033,2033,1625751000,53.720001220703125,52.90999984741211,53.15999984741211,53.2599983215332,15691800,52.90261459350586,2021-07-08,CSCO,Cisco,0,53.141884,55.06999969482422
977.0,2034,2034,1625837400,53.93000030517578,53.290000915527344,53.36000061035156,53.7400016784668,14673400,53.37939834594727,2021-07-09,CSCO,Cisco,0,53.208145,55.369998931884766
978.0,2035,2035,1626096600,54.040000915527344,53.130001068115234,54.040000915527344,53.22999954223633,14000600,52.87281799316406,2021-07-12,CSCO,Cisco,0,53.274513,55.45000076293945
979.0,2036,2036,1626183000,53.58000183105469,53.20000076293945,53.34000015258789,53.31999969482422,9927400,52.96221160888672,2021-07-13,CSCO,Cisco,0,53.292854,56.25
980.0,2037,2037,1626269400,54.20000076293945,53.34000015258789,53.5,54.09000015258789,17113700,53.727046966552734,2021-07-14,CSCO,Cisco,0,53.369724,55.68999862670898
981.0,2038,2038,1626355800,53.869998931884766,53.2400016784668,53.84000015258789,53.650001525878906,14952400,53.290000915527344,2021-07-15,CSCO,Cisco,0,53.43391,55.7599983215332
982.0,2039,2039,1626442200,54.40999984741211,53.650001525878906,53.880001068115234,53.70000076293945,14144900,53.33966445922852,2021-07-16,CSCO,Cisco,0,53.489048,55.59000015258789
983.0,2040,2040,1626701400,53.70000076293945,52.72999954223633,53.66999816894531,53.060001373291016,19925300,52.70396041870117,2021-07-19,CSCO,Cisco,0,53.45851,55.470001220703125
984.0,2041,2041,1626787800,53.93000030517578,53.18999862670898,53.27999877929688,53.58000183105469,17250200,53.2204704284668,2021-07-20,CSCO,Cisco,0,53.424408,55.61000061035156
985.0,2042,2042,1626874200,53.900001525878906,53.41999816894531,53.81999969482422,53.880001068115234,14068600,53.51845550537109,2021-07-21,CSCO,Cisco,0,53.453358,55.86000061035156
986.0,2043,2043,1626960600,54.54999923706055,53.77999877929688,53.90999984741211,54.540000915527344,15729800,54.17402648925781,2021-07-22,CSCO,Cisco,0,53.565567,56.38999938964844
987.0,2044,2044,1627047000,55.34000015258789,54.5099983215332,54.88999938964844,55.22999954223633,13042500,54.8593978881836,2021-07-23,CSCO,Cisco,0,53.81359,56.470001220703125
988.0,2045,2045,1627306200,55.650001525878906,55.130001068115234,55.130001068115234,55.470001220703125,10097400,55.0977897644043,2021-07-26,CSCO,Cisco,0,54.10434,56.27999877929688
989.0,2046,2046,1627392600,55.40999984741211,54.790000915527344,55.380001068115234,55.27999877929688,14738700,54.909061431884766,2021-07-27,CSCO,Cisco,0,54.35807,56.0099983215332
990.0,2047,2047,1627479000,55.52000045776367,54.40999984741211,55.459999084472656,54.77000045776367,18835700,54.40248489379883,2021-07-28,CSCO,Cisco,0,54.507713,55.150001525878906
991.0,2048,2048,1627565400,55.34999847412109,54.900001525878906,55.0,55.06999969482422,10680200,54.700469970703125,2021-07-29,CSCO,Cisco,0,54.586613,57.27000045776367
992.0,2049,2049,1627651800,55.4900016784668,55.0099983215332,55.08000183105469,55.369998931884766,13437200,54.99845504760742,2021-07-30,CSCO,Cisco,0,54.65414,58.220001220703125
993.0,2050,2050,1627911000,55.93999862670898,55.2599983215332,55.59999847412109,55.45000076293945,12468800,55.07792282104492,2021-08-02,CSCO,Cisco,0,54.741905,58.540000915527344
994.0,2051,2051,1627997400,56.41999816894531,55.27000045776367,55.540000915527344,56.25,17357400,55.87255096435547,2021-08-03,CSCO,Cisco,0,54.889545,59.31999969482421
995.0,2052,2052,1628083800,56.369998931884766,55.470001220703125,56.369998931884766,55.68999862670898,11662400,55.31631088256836,2021-08-04,CSCO,Cisco,0,55.032413,59.34999847412108
996.0,2053,2053,1628170200,55.97999954223633,55.5,55.52000045776367,55.7599983215332,10785200,55.38583755493164,2021-08-05,CSCO,Cisco,0,55.100533,59.20000076293945
997.0,2054,2054,1628256600,55.95000076293945,55.150001525878906,55.470001220703125,55.59000015258789,18385000,55.21697998046875,2021-08-06,CSCO,Cisco,0,55.112103,59.02000045776368
998.0,2055,2055,1628515800,56.06999969482422,55.400001525878906,55.81999969482422,55.470001220703125,8707200,55.0977897644043,2021-08-09,CSCO,Cisco,0,55.109776,59.130001068115234
999.0,2056,2056,1628602200,55.66999816894531,55.25,55.5,55.61000061035156,10441900,55.236846923828125,2021-08-10,CSCO,Cisco,0,55.093555,59.02000045776368
1000.0,2057,2057,1628688600,56.0099983215332,55.59999847412109,55.88999938964844,55.86000061035156,12604500,55.48517227172852,2021-08-11,CSCO,Cisco,0,55.123238,59.040000915527344
1001.0,2058,2058,1628775000,56.45000076293945,55.65999984741211,55.84999847412109,56.38999938964844,11209700,56.01161193847656,2021-08-12,CSCO,Cisco,0,55.210503,59.52999877929688
1002.0,2059,2059,1628861400,56.619998931884766,56.2599983215332,56.38999938964844,56.470001220703125,10840900,56.09107971191406,2021-08-13,CSCO,Cisco,0,55.346397,59.41999816894531
1003.0,2060,2060,1629120600,56.43000030517578,55.93000030517578,56.29999923706055,56.27999877929688,14407400,55.90235137939453,2021-08-16,CSCO,Cisco,0,55.45287,58.88000106811524
1004.0,2061,2061,1629207000,56.02000045776367,55.630001068115234,55.869998931884766,56.0099983215332,11987500,55.63416290283203,2021-08-17,CSCO,Cisco,0,55.47921,58.68000030517578
1005.0,2062,2062,1629293400,56.13999938964844,55.02999877929688,55.790000915527344,55.150001525878906,17111700,54.77993392944336,2021-08-18,CSCO,Cisco,0,55.387466,58.59999847412109
1006.0,2063,2063,1629379800,57.4900016784668,54.59000015258789,54.7599983215332,57.27000045776367,39881600,56.88570785522461,2021-08-19,CSCO,Cisco,0,55.401104,57.88999938964844
1007.0,2064,2064,1629466200,58.34000015258789,56.84999847412109,57.25,58.220001220703125,21874900,57.8293342590332,2021-08-20,CSCO,Cisco,0,55.69586,58.09999847412109
1008.0,2065,2065,1629725400,58.70000076293945,57.7400016784668,57.84999847412109,58.540000915527344,16225400,58.14718627929688,2021-08-23,CSCO,Cisco,0,56.106247,57.869998931884766
1009.0,2066,2066,1629811800,59.43000030517578,58.43000030517578,58.4900016784668,59.31999969482422,17658300,58.92195129394531,2021-08-24,CSCO,Cisco,0,56.602688,57.560001373291016
1010.0,2067,2067,1629898200,60.27000045776367,59.16999816894531,59.540000915527344,59.34999847412109,18069600,58.95174789428711,2021-08-25,CSCO,Cisco,0,57.105602,57.33000183105469
1011.0,2068,2068,1629984600,59.630001068115234,58.9900016784668,59.41999816894531,59.20000076293945,13729400,58.8027572631836,2021-08-26,CSCO,Cisco,0,57.488075,56.84999847412109
1012.0,2069,2069,1630071000,59.34999847412109,58.86000061035156,59.27000045776367,59.02000045776367,14794200,58.623966217041016,2021-08-27,CSCO,Cisco,0,57.72319,55.88999938964844
1013.0,2070,2070,1630330200,59.220001220703125,58.79999923706055,58.97999954223633,59.130001068115234,11798600,58.73322677612305,2021-08-30,CSCO,Cisco,0,57.846066,55.2599983215332
1014.0,2071,2071,1630416600,59.18000030517578,58.58000183105469,59.11000061035156,59.02000045776367,19873900,58.623966217041016,2021-08-31,CSCO,Cisco,0,57.897743,55.52000045776367
1015.0,2072,2072,1630503000,59.13999938964844,58.65999984741211,59.02000045776367,59.040000915527344,11629700,58.64383316040039,2021-09-01,CSCO,Cisco,0,57.90594,56.68999862670898
1016.0,2073,2073,1630589400,59.720001220703125,59.060001373291016,59.34999847412109,59.52999877929688,12855700,59.13054275512695,2021-09-02,CSCO,Cisco,0,57.963055,56.72999954223633
1017.0,2074,2074,1630675800,59.65999984741211,59.27999877929688,59.33000183105469,59.41999816894531,9732200,59.021278381347656,2021-09-03,CSCO,Cisco,0,58.013313,56.220001220703125
1018.0,2075,2075,1631021400,59.369998931884766,58.75,59.2400016784668,58.880001068115234,15503600,58.48490524291992,2021-09-07,CSCO,Cisco,0,57.997646,55.52000045776367
1019.0,2076,2076,1631107800,58.93000030517578,58.4900016784668,58.54999923706055,58.68000030517578,13124500,58.28624725341797,2021-09-08,CSCO,Cisco,0,57.900715,55.47999954223633
1020.0,2077,2077,1631194200,58.93999862670898,58.25,58.45000076293945,58.59999847412109,14958800,58.20678329467773,2021-09-09,CSCO,Cisco,0,57.781734,54.43000030517578
1021.0,2078,2078,1631280600,58.95000076293945,57.81999969482422,58.75,57.88999938964844,13620000,57.50154876708984,2021-09-10,CSCO,Cisco,0,57.628906,55.13999938964844
1022.0,2079,2079,1631539800,58.52999877929688,57.72999954223633,58.15999984741211,58.09999847412109,13553200,57.71013641357422,2021-09-13,CSCO,Cisco,0,57.475483,54.22999954223633
1023.0,2080,2080,1631626200,58.470001220703125,57.65999984741211,58.2400016784668,57.869998931884766,12810300,57.48168182373047,2021-09-14,CSCO,Cisco,0,57.336052,54.68999862670898
1024.0,2081,2081,1631712600,59.59999847412109,57.060001373291016,57.77999877929688,57.560001373291016,37524600,57.17376327514648,2021-09-15,CSCO,Cisco,0,57.171844,53.93999862670898
1025.0,2082,2082,1631799000,58.81999969482422,57.130001068115234,58.310001373291016,57.33000183105469,24029600,56.945308685302734,2021-09-16,CSCO,Cisco,0,57.044456,55.02000045776367
1026.0,2083,2083,1631885400,57.45000076293945,56.470001220703125,57.38999938964844,56.84999847412109,40262700,56.46852493286133,2021-09-17,CSCO,Cisco,0,56.84996,55.08000183105469
1027.0,2084,2084,1632144600,56.400001525878906,55.290000915527344,56.380001068115234,55.88999938964844,21897000,55.51496887207031,2021-09-20,CSCO,Cisco,0,56.521355,54.93000030517578
1028.0,2085,2085,1632231000,56.369998931884766,55.22999954223633,55.959999084472656,55.2599983215332,18700600,54.88919448852539,2021-09-21,CSCO,Cisco,0,56.12532,54.27999877929688
1029.0,2086,2086,1632317400,56.130001068115234,55.369998931884766,55.7599983215332,55.52000045776367,17940600,55.14745330810547,2021-09-22,CSCO,Cisco,0,55.78893,54.619998931884766
1030.0,2087,2087,1632403800,56.900001525878906,55.59999847412109,55.70000076293945,56.68999862670898,16262500,56.309600830078125,2021-09-23,CSCO,Cisco,0,55.641113,55.650001525878906
1031.0,2088,2088,1632490200,56.810001373291016,56.220001220703125,56.45000076293945,56.72999954223633,13156400,56.34933090209961,2021-09-24,CSCO,Cisco,0,55.644836,55.25
1032.0,2089,2089,1632749400,56.66999816894531,56.04999923706055,56.459999084472656,56.220001220703125,13859500,55.84275436401367,2021-09-27,CSCO,Cisco,0,55.66318,55.18999862670898
1033.0,2090,2090,1632835800,55.9900016784668,55.40999984741211,55.77999877929688,55.52000045776367,17803200,55.14745330810547,2021-09-28,CSCO,Cisco,0,55.581734,55.7400016784668
1034.0,2091,2091,1632922200,55.97999954223633,55.34000015258789,55.619998931884766,55.47999954223633,14051700,55.10771942138672,2021-09-29,CSCO,Cisco,0,55.467083,56.20000076293945
1035.0,2092,2092,1633008600,55.900001525878906,54.40999984741211,55.79999923706055,54.43000030517578,18538000,54.06476593017578,2021-09-30,CSCO,Cisco,0,55.271423,55.68999862670898
1036.0,2093,2093,1633095000,55.40999984741211,54.040000915527344,54.59999847412109,55.13999938964844,18338000,54.77000045776367,2021-10-01,CSCO,Cisco,0,55.07111,55.11000061035156
1037.0,2094,2094,1633354200,54.68000030517578,53.95000076293945,54.5,54.22999954223633,17084100,54.22999954223633,2021-10-04,CSCO,Cisco,0,54.81737,55.13999938964844
1038.0,2095,2095,1633440600,55.02999877929688,54.130001068115234,54.130001068115234,54.68999862670898,14135000,54.68999862670898,2021-10-05,CSCO,Cisco,0,54.61192,55.810001373291016
1039.0,2096,2096,1633527000,54.380001068115234,52.97999954223633,54.34999847412109,53.93999862670898,26339200,53.93999862670898,2021-10-06,CSCO,Cisco,0,54.407127,56.18000030517578
1040.0,2097,2097,1633613400,55.40999984741211,54.34999847412109,54.4900016784668,55.02000045776367,14725500,55.02000045776367,2021-10-07,CSCO,Cisco,0,54.34805,56.2400016784668
1041.0,2098,2098,1633699800,55.29999923706055,54.75,55.20000076293945,55.08000183105469,9255500,55.08000183105469,2021-10-08,CSCO,Cisco,0,54.40177,55.970001220703125
